,Unnamed: 0,n,token,lemma,pos
573,573,3,γᾶ,γῆ,n-s---fv-
574,574,4,",",",",u--------
575,575,5,κοννεῖς,κοννέω,v2spia---
576,576,6,.,.,u--------
577,577,1,πολλάκι,πολλάκις,d--------
578,578,2,δʼ,δέ,g--------
579,579,3,ἐμπίτνω,ἐμπίπτω,v1spsa---
580,580,4,ξὺν,σύν,r--------
581,581,5,λακίδι,λακίς,n-s---fd-
582,582,1,λινοσινεῖ,λινοσινής,a-s---fd-
583,583,1,Σιδονίᾳ,Σιδόνιος,a-s---fd-
584,584,2,καλύπτρᾳ,καλύπτρα,n-s---fd-
585,585,3,.,.,u--------
586,586,1,Χορός,χορός,n-s---mn-
587,587,1,πλάτα,πλάτος,n-p---na-
588,588,2,μὲν,μέν,g--------
589,589,3,οὖν,οὖν,g--------
590,590,4,λινορραφής,λινορραφής,a-s---mn-
591,591,5,τε,τε,g--------
592,592,1,δόμος,δόμος,n-s---mn-
593,593,2,ἅλα,ἅλς2,n-s---fa-
594,594,3,στέγων,στέγω,v-sppamn-
595,595,4,δορὸς,δόρυ,n-s---ng-
596,596,1,ἀχείματόν,ἀχείμαντος,a-s---na-
597,597,2,μʼ,ἐγώ,n-s---na-
598,598,3,ἔπεμπε,πέμπω,v3siia---
599,599,4,σὺν,σύν,r--------
600,600,5,πνοαῖς,πνοή,n-p---fd-
601,601,6,·,·,u--------
602,602,1,οὐδὲ,οὐδέ,d--------
603,603,2,μέμφομαι,μέμφομαι,v1spie---
604,604,3,·,·,u--------
605,605,1,τελευτὰς,τελευτή,n-p---fa-
606,606,2,δʼ,δέ,g--------
607,607,3,ἐν,ἐν,r--------
608,608,4,χρόνῳ,χρόνος,n-s---md-
609,609,1,πατήρ,πατήρ,n-s---mn-
610,610,2,μοι,ἐγώ,p-s---md-
611,611,3,παντόπτας,πανόπτης,n-s---mn-
612,612,1,πρευμενεῖς,πρευμενής,a-p---fn-
613,613,2,κτίσειεν,κτίζω,v3saoa---
614,614,3,",",",",u--------
615,615,1,Χορός,χορός,n-s---mn-
616,616,1,σπέρμα,σπέρμα,n-s---na-
617,617,2,σεμνᾶς,σεμνός,a-s---fg-
618,618,3,μέγα,μέγας,a-s---na-
619,619,4,ματρὸς,μήτηρ,n-s---fg-
620,620,1,εὐνὰς,εὐνή,n-p---fa-
621,621,2,ἀνδρῶν,ἀνήρ,n-p---mg-
622,622,3,",",",",u--------
623,623,4,ἒ,ἐέ,i--------
624,624,5,ἔ,ἐέ,i--------
625,625,6,",",",",u--------
626,626,1,ἄγαμον,ἄγαμος,a-s---na-
627,627,2,ἀδάματον,ἀδάματος,a-s---na-
628,628,3,ἐκφυγεῖν,ἐκφεύγω,v--ana---
629,629,4,.,.,u--------
630,630,1,Χορός,,n-s---mn-
631,631,1,θέλουσα,ἐθέλω,v-sppafn-
632,632,2,δʼ,δέ,g--------
633,633,3,αὖ,αὖ,d--------
634,634,4,θέλουσαν,ἐθέλω,v-sppafa-
635,635,5,ἁγνά,ἁγνός,a-s---fn-
636,636,6,μʼ,ἐγώ,p1s---fa-
637,637,1,ἐπιδέτω,ἐφοράω,v3sama---
638,638,2,Διὸς,Ζεύς,n-s---mg-
639,639,3,κόρα,κόρη,n-s---fn-
640,640,4,",",",",u--------
641,641,1,ἔχουσα,ἔχω,v-sppafn-
642,642,2,σέμνʼ,σεμνός,n-s---fd-
643,643,3,ἐνώπιʼ,ἐνώπιʼ,u--------
644,644,4,ἀσφαλῶς,ἀσφαλής,d--------
645,645,5,",",",",u--------
646,646,1,παντὶ,πᾶς,a-s---md-
647,647,2,δὲ,δέ,g--------
648,648,3,σθένει,σθένω,v3spia---
649,649,1,διωγμοῖς,διωγμός,n-p---md-
650,650,2,ἀσχαλῶσʼ,ἀσχαλάω,v3ppia---
651,651,1,ἀδμήτας,ἄδμητος,a-s---fg-
652,652,2,ἀδμήτα,ἄδμητος,a-s---fn-
653,653,1,ῥύσιος,ῥύσιος,a-s---mn-
654,654,2,γενέσθω,γίγνομαι,v3samm---
655,655,3,",",",",u--------
656,656,1,Χορός,χορός,n-s---mn-
657,657,1,σπέρμα,σπέρμα,n-s---na-
658,658,2,σεμνᾶς,σεμνός,a-s---fg-
659,659,3,μέγα,μέγας,a-s---na-
660,660,4,ματρὸς,μήτηρ,n-s---fg-
661,661,1,εὐνὰς,εὐνή,n-p---fa-
662,662,2,ἀνδρῶν,ἀνήρ,n-p---mg-
663,663,3,",",",",u--------
664,664,4,ἒ,ἐέ,i--------
665,665,5,ἔ,ἐέ,i--------
666,666,6,",",",",u--------
667,667,1,ἄγαμον,ἄγαμος,a-s---na-
668,668,2,ἀδάματον,ἀδάματος,a-s---na-
669,669,3,ἐκφυγεῖν,ἐκφεύγω,v--ana---
670,670,4,.,.,u--------
671,671,1,Χορός,χορός,d--------
672,672,1,εἰ,εἰ,c--------
673,673,2,δὲ,δέ,g--------
674,674,3,μή,μή,d--------
675,675,4,",",",",u--------
676,676,5,μελανθὲς,μελανθής,a-s---nn-
677,677,1,ἡλιόκτυπον,ἡλιόκτυπος,a-s---nn-
678,678,2,γένος,γένος,n-s---nn-
679,679,1,τὸν,ὁ,l-s---ma-
680,680,2,γάιον,γάϊος,a-s---ma-
681,681,3,",",",",u--------
682,682,1,τὸν,ὁ,l-s---ma-
683,683,2,πολυξενώτατον,πολύξενος,a-s---mas
684,684,1,Ζῆνα,Ζεύς,a-p---nn-
685,685,2,τῶν,ὁ,l-p---mg-
686,686,3,κεκμηκότων,κάμνω,v-prpamg-
687,687,1,ἱξόμεθα,ἱκνέομαι,v1pfim---
688,688,2,σὺν,σύν,r--------
689,689,3,κλάδοις,κλάδος,n-p---md-
690,690,1,ἀρτάναις,ἀρτάνη,n-p---fd-
691,691,2,θανοῦσαι,ἀποθνῄσκω,v-papafn-
692,692,3,",",",",u--------
693,693,1,μὴ,μή,d--------
694,694,2,τυχοῦσαι,τυγχάνω,v-papafn-
695,695,3,θεῶν,θεός,n-p---mg-
696,696,4,Ὀλυμπίων,Ὀλύμπιος,a-p---mg-
697,697,5,.,.,u--------
698,698,1,Χορός,χορός,n-s---mn-
699,699,1,ἆ,ἆ,i--------
700,700,2,Ζήν,Ζεύς,n-s---mv-
701,701,3,",",",",u--------
702,702,4,Ἰοῦς,Ἰώ,n-s---fg-
703,703,5,ἰῷ,ἰός,n-s---md-
704,704,1,μῆνις,μῆνις,n-s---fn-
705,705,2,μάστειρʼ,μάστειρα,n-s---fn-
706,706,3,ἐκ,ἐκ,r--------
707,707,4,θεῶν,θεός,n-p---mg-
708,708,5,·,·,u--------
709,709,1,κοννῶ,κοννέω,v1spia---
710,710,2,δʼ,δέ,g--------
711,711,3,ἄγαν,ἄγαν,d--------
712,712,1,γαμετᾶς,γαμετή,n-s---fg-
713,713,2,οὐρανόνικον,οὐρανόνικος,a-s---fa-
714,714,3,.,.,u--------
715,715,1,χαλεποῦ,χαλεπός,a-s---ng-
716,716,2,γὰρ,γάρ,g--------
717,717,3,ἐκ,ἐκ,r--------
718,718,1,πνεύματος,πνεῦμα,n-s---ng-
719,719,2,εἶσι,εἶμι,v3spia---
720,720,3,χειμών,χειμών,n-s---mn-
721,721,4,.,.,u--------
722,722,1,Χορός,χορός,n-s---mn-
723,723,1,καὶ,καί,d--------
724,724,2,τότʼ,τότε,p-s---na-
725,725,3,οὐ,οὐ,d--------
726,726,4,δικαίοις,δίκαιος,a-p---md-
727,727,1,Ζεὺς,Ζεύς,n-s---mn-
728,728,2,ἐνέξεται,ἐνέχω,v3sfim---
729,729,3,λόγοις,λόγος,n-p---md-
730,730,4,",",",",u--------
731,731,1,τὸν,ὁ,l-s---ma-
732,732,2,τᾶς,ὁ,l-s---fg-
733,733,3,βοὸς,βοῦς,n-s---fg-
734,734,1,παῖδʼ,παῖς,n-s---ma-
735,735,2,ἀτιμάσας,ἀτιμάζω,v-pppafa-
736,736,3,",",",",u--------
737,737,4,τὸν,ὁ,l-s---ma-
738,738,5,αὐ,,---------
739,739,6,-,-,u--------
740,740,1,τός,,a-s---mn-
741,741,2,ποτʼ,ποτε,d--------
742,742,3,ἔκτισεν,κτίζω,v3saia---
743,743,4,γόνῳ,γόνος,n-s---md-
744,744,5,",",",",u--------
745,745,1,νῦν,νῦν,d--------
746,746,2,ἔχων,ἔχω,v-sppamn-
747,747,3,παλίντροπον,παλίντροπος,a-s---fa-
748,748,1,ὄψιν,ὄψις,n-s---fa-
749,749,2,ἐν,ἐν,r--------
750,750,3,λιταῖσιν,λιτή,n-p---fd-
751,751,4,;,;,u--------
752,752,1,ὑψόθεν,ὑψόθεν,d--------
753,753,2,δʼ,δέ,g--------
754,754,3,εὖ,εὖ,d--------
755,755,4,κλύοι,κλύω,v3spoa---
756,756,5,καλούμενος,καλέω,v-sppemn-
757,757,6,.,.,u--------
758,758,1,Χορός,χορός,n-s---mn-
759,759,1,ἆ,ἆ,i--------
760,760,2,Ζήν,Ζεύς,n-s---mv-
761,761,3,",",",",u--------
762,762,4,Ἰοῦς,Ἰώ,n-s---fg-
763,763,5,ἰῶ,ἰάομαι,l-s---ma-
764,764,6,",",",",u--------
765,765,1,μῆνις,μῆνις,n-s---fn-
766,766,2,μάστειρʼ,μάστειρα,n-s---fn-
767,767,3,ἐκ,ἐκ,r--------
768,768,4,θεῶν,θεός,n-p---mg-
769,769,5,·,·,u--------
770,770,1,κοννῶ,κοννέω,v1spia---
771,771,2,δʼ,δέ,g--------
772,772,3,ἄγαν,ἄγαν,d--------
773,773,1,γαμετᾶς,γαμετή,n-s---fg-
774,774,2,οὐρανόνικον,οὐρανόνικος,a-s---fa-
775,775,1,χαλεποῦ,χαλεπός,a-s---ng-
776,776,2,γὰρ,γάρ,g--------
777,777,3,ἐκ,ἐκ,r--------
778,778,1,πνεύματος,πνεῦμα,n-s---ng-
779,779,2,εἶσι,εἶμι,v3spia---
780,780,3,χειμών,χειμών,n-s---mn-
781,781,4,.,.,u--------
782,782,1,παῖδες,παῖς,n-p---fv-
783,783,2,",",",",u--------
784,784,3,φρονεῖν,φρονέω,v--pna---
785,785,4,χρή,χρή,v3spia---
786,786,5,·,·,u--------
787,787,6,ξὺν,σύν,r--------
788,788,7,φρονοῦντι,φρονέω,v-sppamd-
789,789,8,δʼ,δέ,g--------
790,790,9,ἥκετε,ἥκω,v2ppia---
791,791,1,πιστῷ,πιστός2,a-s---md-
792,792,2,γέροντι,γέρων,n-s---md-
793,793,3,τῷ,τῷ,d--------
794,794,4,δε,,p-s---fn-
795,795,5,ναυκλήρῳ,ναύκληρος,n-s---md-
796,796,6,πατρί,πατήρ,n-s---md-
797,797,7,.,.,u--------
798,798,1,καὶ,καί,d--------
799,799,2,τἀπὶ,ἐπί,r--------
800,800,3,χέρσου,χέρσος,n-s---fg-
801,801,4,νῦν,νῦν,d--------
802,802,5,προμηθίαν,προμήθεια,n-s---fa-
803,803,6,λαβὼν,λαμβάνω,v-sapamn-
804,804,1,αἰνῶ,αἰνέω,v1spia---
805,805,2,φυλάξαι,φυλάζω,v--ana---
806,806,3,τἄμʼ,ἐγώ,v3dpie---
807,807,4,ἔπη,ἔπος,n-p---na-
808,808,5,δελτουμένας,δελτόομαι,v--ppefa-
809,809,6,.,.,u--------
810,810,1,ὁρῶ,ὁράω,v1spia---
811,811,2,κόνιν,κόνις,n-s---fa-
812,812,3,",",",",u--------
813,813,4,ἄναυδον,ἄναυδος,a-s---ma-
814,814,5,ἄγγελον,ἄγγελος,n-s---ma-
815,815,6,στρατοῦ,στρατός,n-s---mg-
816,816,7,·,·,u--------
817,817,1,σύριγγες,σῦριγξ,n-p---fn-
818,818,2,οὐ,οὐ,d--------
819,819,3,σιγῶσιν,σιγάω,v3ppia---
820,820,4,ἀξονήλατοι,ἀξονήλατος,a-p---fn-
821,821,5,·,·,u--------
822,822,1,ὄχλον,ὄχλος,n-s---ma-
823,823,2,δʼ,δέ,g--------
824,824,3,ὑπασπιστῆρα,ὑπασπιστήρ,n-s---ma-
825,825,4,καὶ,καί,d--------
826,826,5,δορυσσόον,δορυσσόος,a-s---ma-
827,827,1,λεύσσω,λεύσσω,v1spia---
828,828,2,",",",",u--------
829,829,3,ξὺν,σύν,r--------
830,830,4,ἵπποις,ἵππος,n-p---md-
831,831,5,καμπύλοις,καμπύλος,a-p---nd-
832,832,6,τʼ,σύ,p-s---na-
833,833,7,ὀχήμασιν,ὄχημα,n-p---nd-
834,834,8,·,·,u--------
835,835,1,τάχʼ,τάχα,d--------
836,836,2,ἂν,ἄν,g--------
837,837,3,πρὸς,πρός,r--------
838,838,4,ἡμᾶς,ἡμεῖς,p-p---ma-
839,839,5,τῆσδε,ὅδε,p-s---fg-
840,840,6,γῆς,γῆ,n-s---fg-
841,841,7,ἀρχηγέται,ἀρχηγέτης,n-p---mn-
842,842,1,ὀπτῆρες,ὀπτήρ,n-p---mn-
843,843,2,εἶεν,εἰμί,v3ppoa---
844,844,3,ἀγγέλων,ἄγγελος,n-p---mg-
845,845,4,πεπυσμένοι,πυνθάνομαι,v-prpemn-
846,846,5,.,.,u--------
847,847,1,ἀλλʼ,ἀλλά,n-s---mv-
848,848,2,εἴτʼ,εἴτε,d--------
849,849,3,ἀπήμων,ἀπήμων,a-s---mn-
850,850,4,εἴτε,εἴτε,c--------
851,851,5,καὶ,καί,d--------
852,852,6,τεθηγμένος,θήγω,v-srpemn-
853,853,1,ὠμῇ,ὠμός,a-s---fd-
854,854,2,ξὺν,σύν,r--------
855,855,3,ὀργῇ,ὀργή,n-s---fd-
856,856,4,τόνδʼ,ὅδε,a-s---fd-
857,857,5,ἐπόρνυται,ἐπόρνυμι,v3spie---
858,858,6,στόλον,στόλος,n-s---ma-
859,859,7,",",",",u--------
860,860,1,ἄμεινόν,ἀμείνων,a-s---nnc
861,861,2,ἐστι,εἰμί,v3spia---
862,862,3,παντὸς,πᾶς,a-s---mg-
863,863,4,εἵνεκʼ,ἕνεκα,r--------
864,864,5,",",",",u--------
865,865,6,ὦ,ὦ,i--------
866,866,7,κόραι,κόρη,n-p---fv-
867,867,8,",",",",u--------
868,868,1,πάγον,πάγος,n-s---ma-
869,869,2,προσίζειν,προσίζω,v--pna---
870,870,3,τόνδʼ,ὅδε,p-s---ma-
871,871,4,ἀγωνίων,ἀγώνιος,a-p---mg-
872,872,5,θεῶν,θεός,n-p---mg-
873,873,6,.,.,u--------
874,874,1,κρεῖσσον,κρείσσων,a-s---nnc
875,875,2,δὲ,δέ,g--------
876,876,3,πύργου,πύργος,n-s---mg-
877,877,4,βωμός,βωμός,n-s---mn-
878,878,5,",",",",u--------
879,879,6,ἄρρηκτον,ἄρρηκτος,a-s---na-
880,880,7,σάκος,σάκος,n-s---na-
881,881,1,ἀλλʼ,ἀλλά,d--------
882,882,2,ὡς,ὡς,d--------
883,883,3,τάχιστα,ταχύς,a-p---na-
884,884,4,βᾶτε,βαίνω,v2pama---
885,885,5,",",",",u--------
886,886,6,καὶ,καί,c--------
887,887,7,λευκοστεφεῖς,λευκοστεφής,a-p---fa-
888,888,1,ἱκετηρίας,ἱκετηρία,n-p---fa-
889,889,2,",",",",u--------
890,890,3,ἁγάλματʼ,ἄγαλμα,a-p---nn-
891,891,4,αἰδοίου,αἰδοῖος,a-s---mg-
892,892,5,Διός,Ζεύς,n-s---mg-
893,893,6,",",",",u--------
894,894,1,σεμνῶς,σεμνός,d--------
895,895,2,ἔχουσαι,ἔχω,v-pppafn-
896,896,3,διὰ,διά,r--------
897,897,4,χερῶν,χείρ,n-p---fg-
898,898,5,εὐωνύμων,εὐώνυμος,a-p---fg-
899,899,6,",",",",u--------
900,900,1,αἰδοῖα,αἰδοῖον,n-p---na-
901,901,2,καὶ,καί,d--------
902,902,3,γοεδνὰ,γοερός,a-p---na-
903,903,4,καὶ,καί,d--------
904,904,5,ζαχρεῖʼ,ζαχρεῖος,v-pppana-
905,905,6,ἔπη,ἔπος,n-p---na-
906,906,1,ξένους,ξένος,n-p---ma-
907,907,2,ἀμείβεσθʼ,ἀμείβω,a-p---na-
908,908,3,",",",",u--------
909,909,4,ὡς,ὡς,c--------
910,910,5,ἐπήλυδας,ἔπηλυς,n-p---fa-
911,911,6,πρέπει,πρέπω,v3spia---
912,912,7,",",",",u--------
913,913,1,τορῶς,τορός,d--------
914,914,2,λέγουσαι,λέγω,v-pppafn-
915,915,3,τάσδʼ,ὅδε,d--------
916,916,4,ἀναιμάκτους,ἀναίμακτος,a-p---fa-
917,917,5,φυγάς,φυγή,n-p---fa-
918,918,6,.,.,u--------
919,919,1,φθογγῇ,φθογγή,n-s---fd-
920,920,2,δʼ,δέ,g--------
921,921,3,ἑπέσθω,ἕπομαι,v3spme---
922,922,4,πρῶτα,πρῶτος,a-p---na-
923,923,5,μὲν,μέν,g--------
924,924,6,τὸ,ὁ,l-s---nn-
925,925,7,μὴ,μή,d--------
926,926,8,θρασύ,θρασύς,a-s---nn-
927,927,9,",",",",u--------
928,928,1,τὸ,ὁ,l-s---nn-
929,929,2,μὴ,μή,d--------
930,930,3,μάταιον,μάταιος,a-s---nn-
931,931,4,δʼ,δέ,g--------
932,932,5,ἐκ,ἐκ,r--------
933,933,6,μετωποσωφρόνων,μετωποσώφρων,a-p---ng-
934,934,1,ἴτω,εἶμι,v3spma---
935,935,2,προσώπων,πρόσωπον,n-p---ng-
936,936,3,ὄμματος,ὄμμα,n-s---ng-
937,937,4,παρʼ,παρά,r--------
938,938,5,ἡσύχου,ἥσυχος,a-s---ng-
939,939,6,.,.,u--------
940,940,1,καὶ,καί,d--------
941,941,2,μὴ,μή,d--------
942,942,3,πρόλεσχος,πρόλεσχος,a-s---fn-
943,943,4,μηδʼ,μηδέ,n-s---fn-
944,944,5,ἐφολκὸς,ἐφολκός,a-s---fn-
945,945,6,ἐν,ἐν,r--------
946,946,7,λόγῳ,λόγος,n-s---md-
947,947,1,γένῃ,γίγνομαι,v2sasm---
948,948,2,.,.,u--------
949,949,3,τὸ,ὁ,l-s---na-
950,950,4,τῇδε,ὅδε,d--------
951,951,5,κάρτʼ,κάρτα,l-s---nn-
952,952,6,ἐπίφθονον,ἐπίφθονος,a-s---nn-
953,953,7,γένος,γένος,n-s---nn-
954,954,8,.,.,u--------
955,955,1,μέμνησο,μιμνήσκω,v2srme---
956,956,2,δʼ,δέ,g--------
957,957,3,εἴκειν,εἴκω,v--pna---
958,958,4,·,·,u--------
959,959,5,χρεῖος,χρεῖος2,a-s---fn-
960,960,6,εἶ,εἰμί,v2spia---
961,961,7,ξένη,ξένη,n-s---fn-
962,962,8,φυγάς,φυγάς,n-s---fn-
963,963,9,.,.,u--------
964,964,1,θρασυστομεῖν,θρασυστομέω,v--pna---
965,965,2,γὰρ,γάρ,g--------
966,966,3,οὐ,οὐ,d--------
967,967,4,πρέπει,πρέπω,v3spia---
968,968,5,τοὺς,ὁ,l-p---ma-
969,969,6,ἥσσονας,ἥσσων,a-p---mac
970,970,7,.,.,u--------
971,971,1,πάτερ,πατήρ,n-s---mv-
972,972,2,",",",",u--------
973,973,3,φρονούντως,φρονούντως,d--------
974,974,4,πρὸς,πρός,r--------
975,975,5,φρονοῦντας,φρονέω,v-pppama-
976,976,6,ἐννέπεις,ἐνέπω,v2spia---
977,977,7,.,.,u--------
978,978,1,φυλάξομαι,φυλάσσω,v1sfim---
979,979,2,δὲ,δέ,g--------
980,980,3,τάσδε,ὅδε,p-p---fa-
981,981,4,μεμνῆσθαι,μιμνήσκω,v--rne---
982,982,5,σέθεν,σύ,p-s----g-
983,983,1,κεδνὰς,κεδνός,a-p---fa-
984,984,2,ἐφετμάς,ἐφετμή,n-p---fa-
985,985,3,.,.,u--------
986,986,4,Ζεὺς,Ζεύς,n-s---mn-
987,987,5,δὲ,δέ,g--------
988,988,6,γεννήτωρ,γεννήτωρ,n-s---mn-
989,989,7,ἴδοι,ὁράω,v3saoa---
990,990,8,·,·,u--------
991,991,1,ἴδοιτο,ὁράω,v3sao----
992,992,2,δῆτα,δῆτα,d--------
993,993,3,πρευμενοῦς,πρευμενής,a-s---ng-
994,994,4,ἀπʼ,ἀπό,r--------
995,995,5,ὄμματος,ὄμμα,n-s---ng-
996,996,6,·,·,u--------
997,997,1,θέλοιμʼ,ἐθέλω,a-s---fn-
998,998,2,ἂν,ἄν,g--------
999,999,3,ἤδη,ἤδη,d--------
1000,1000,4,σοὶ,σύ,p-s----d-
1001,1001,5,πέλας,πέλας,d--------
1002,1002,6,θρόνους,θρόνος,n-p---ma-
1003,1003,7,ἔχειν,ἔχω,v--pna---
1004,1004,8,.,.,u--------
1005,1005,1,μή,μή,c--------
1006,1006,2,νυν,νῦν,d--------
1007,1007,3,σχόλαζε,σχολάζω,v2spma---
1008,1008,4,",",",",u--------
1009,1009,5,μηχανῆς,μηχανή,n-s---fg-
1010,1010,6,δʼ,δέ,g--------
1011,1011,7,ἔστω,εἰμί,v3spma---
1012,1012,8,κράτος,κράτος,n-s---nn-
1013,1013,9,.,.,u--------
1014,1014,1,ὦ,ὦ,i--------
1015,1015,2,Ζεῦ,Ζεύς,n-s---mv-
1016,1016,3,",",",",u--------
1017,1017,4,κόπων,κόπος,n-p---mg-
1018,1018,5,οἴκτιρε,οἰκτίρω,v2spma---
1019,1019,6,μὴ,μή,d--------
1020,1020,7,ἀπολωλότας,ἀπόλλυμι,v-prpama-
1021,1021,8,.,.,u--------
1022,1022,1,κείνου,κενός,a-s---mg-
1023,1023,2,θέλοντος,ἐθέλω,v-sppamg-
1024,1024,3,εὖ,εὖ,d--------
1025,1025,4,τελευτήσει,τελευτάω,v3sfia---
1026,1026,5,τάδε,ὅδε,p-p---nn-
1027,1027,6,.,.,u--------
1028,1028,1,καὶ,καί,d--------
1029,1029,2,Ζηνὸς,Ζεύς,n-s---mg-
1030,1030,3,ὄρνιν,ὄρνις,n-s---ma-
1031,1031,4,τόνδε,ὅδε,p-s---ma-
1032,1032,5,νῦν,νῦν,d--------
1033,1033,6,κικλῄσκετε,κικλήσκω,v2ppma---
1034,1034,7,.,.,u--------
1035,1035,1,καλοῦμεν,καλέω,v1ppia---
1036,1036,2,αὐγὰς,αὐγή,n-p---fa-
1037,1037,3,ἡλίου,ἥλιος,n-s---mg-
1038,1038,4,σωτηρίους,σωτήριος,a-p---fa-
1039,1039,5,",",",",u--------
1040,1040,6,—,—,u--------
1041,1041,1,ἁγνόν,ἁγνός,a-s---ma-
1042,1042,2,τʼ,τʼ,u--------
1043,1043,3,Ἀπόλλω,Ἀπόλλων,n-s---ma-
1044,1044,4,",",",",u--------
1045,1045,5,φυγάδʼ,φυγάς,n-s---ma-
1046,1046,6,ἀπʼ,ἀπό,v3saia---
1047,1047,7,οὐρανοῦ,οὐρανός,n-s---mg-
1048,1048,8,θεόν,θεός,n-s---ma-
1049,1049,9,.,.,u--------
1050,1050,1,εἰδὼς,οἶδα,v-srpamn-
1051,1051,2,ἂν,ἄν,g--------
1052,1052,3,αἶσαν,αἶσα,n-s---fa-
1053,1053,4,τήνδε,ὅδε,p-s---fa-
1054,1054,5,συγγνοίη,συγγιγνώσκω,v3saoa---
1055,1055,6,βροτοῖς,βροτός,n-p---md-
1056,1056,7,.,.,u--------
1057,1057,1,συγγνοῖτο,συγγιγνώσκω,v3saom---
1058,1058,2,δῆτα,δῆτα,d--------
1059,1059,3,καὶ,καί,d--------
1060,1060,4,παρασταίη,παρίστημι,v3saoa---
1061,1061,5,πρόφρων,πρόφρων,a-s---mn-
1062,1062,6,.,.,u--------
1063,1063,1,τίνʼ,τίνω,d--------
1064,1064,2,οὖν,οὖν,g--------
1065,1065,3,κικλῄσκω,κικλήσκω,v1spsa---
1066,1066,4,τῶνδε,ὅδε,p-p---mg-
1067,1067,5,δαιμόνων,δαίμων,n-p---mg-
1068,1068,6,ἔτι,ἔτι,d--------
1069,1069,7,;,;,u--------
1070,1070,1,ὁρῶ,ὁράω,v1spia---
1071,1071,2,τρίαιναν,τρίαινα,n-s---fa-
1072,1072,3,τήνδε,ὅδε,p-s---fa-
1073,1073,4,σημεῖον,σημεῖον,n-s---na-
1074,1074,5,θεοῦ,θεός,n-s---mg-
1075,1075,6,.,.,u--------
1076,1076,1,ἀλλʼ,ἀλλά,d--------
1077,1077,2,εὖ,εὖ,d--------
1078,1078,3,τʼ,σύ,p-d---ma-
1079,1079,4,ἔπεμψεν,πέμπω,v3saia---
1080,1080,5,εὖ,εὖ,d--------
1081,1081,6,τε,τε,g--------
1082,1082,7,δεξάσθω,δείκνυμι,v3samm---
1083,1083,8,χθονί,χθών,n-s---fd-
1084,1084,9,.,.,u--------
1085,1085,1,Ἑρμῆς,Ἑρμῆς,n-s---mn-
1086,1086,2,ὅδʼ,ὅδε,a-s---mn-
1087,1087,3,ἄλλος,ἄλλος,a-s---mn-
1088,1088,4,τοῖσιν,ὁ,l-p---md-
1089,1089,5,Ἑλλήνων,Ἕλλην,n-p---mg-
1090,1090,6,νόμοις,νόμος,n-p---md-
1091,1091,7,.,.,u--------
1092,1092,1,ἐλευθέροις,ἐλεύθερος,a-p---fd-
1093,1093,2,νυν,νῦν,d--------
1094,1094,3,ἐσθλὰ,ἐσθλός,a-p---na-
